index,Trade Count,Win Rate,Lowest Value,Profit Rate Peak,Final Profit Rate,Max Profit Rate Single Trade,Max Loss Rate Single Trade,Max Streak,Max Loss Streak,Max Draw Down,Profit Factor
73,41,0.2926829268292683,3009.9331530284835,0.7518711944572254,-0.6907564773971516,0.2200195572939816,-0.26310526315789473,3,11,0.8281875309924804,0.6216690764425562
74,32,0.34375,1361.5965985592484,0.5040859570769252,-0.8634938611440752,0.17075773745997846,-0.48076748439993255,4,9,0.9094734850656138,0.5270307388246575
75,28,0.5357142857142857,9992.508174436749,0.9226966429736037,0.7533441458636037,0.2889330798678942,-0.07462686567164178,2,3,0.28378052179407365,2.0344299140510547
76,56,0.375,5523.445402286911,2.6575122357144423,-0.3722581862901839,0.24291497975708487,-0.48076748439993255,3,9,0.8489835427383612,0.9457034772551427
77,44,0.3181818181818182,2295.922375410549,1.467026819933305,-0.76582568673197,0.26167209554831716,-0.48076748439993255,2,9,0.9069356540083088,0.7811632287706186
78,42,0.40476190476190477,1361.4394362467408,1.0001325341636251,-0.8635095773753259,0.2200195572939816,-0.48076748439993255,4,10,0.9319325388196819,0.6930549524630181
79,109,0.42201834862385323,9992.508174436749,3.31761182108887,0.504854296082266,0.29423975090814736,-0.29327695560253697,7,8,0.6608242446036585,1.136692101877189
80,0,0,9738.283845150445,0.03037976450414437,0.011183424507844375,0,0,0,0,0.05345419349330314,0
81,47,0.3404255319148936,3275.1280126178153,2.871252924427957,-0.6724871987382185,0.18783125847405402,-0.48076748439993255,4,13,0.9153987590954995,0.8235347489047761
82,33,0.36363636363636365,1254.4940534837096,0.7237510836705712,-0.847526772651629,0.2200195572939816,-0.48076748439993255,3,9,0.9272230158189442,0.551411830149745
83,36,0.2777777777777778,951.9892714004642,0.08456861337145005,-0.9045595938599535,0.16186880604058507,-0.48076748439993255,2,9,0.9122241544090839,0.4071082790417471
84,49,0.2857142857142857,2329.054373557974,0.7009486135183487,-0.7551437476442026,0.233531869499511,-0.29552499577298086,2,6,0.8630732077943017,0.7084483760463999
85,49,0.32653061224489793,2758.6270151159847,2.1348857724226993,-0.7241372984884016,0.29994398805078437,-0.48076748439993255,4,11,0.9120023115552288,0.8185143610237704
86,42,0.30952380952380953,1973.248521995777,1.4602003693285281,-0.7996304047172473,0.17697026899480894,-0.48076748439993255,2,12,0.9197931783688682,0.6780231863219318
87,31,0.2903225806451613,4345.677312646356,0.34446820847063675,-0.5371200735643645,0.27192527244421383,-0.29327695560253697,2,8,0.6767735164530471,0.602589475633545
88,0,0,9738.283845150445,0.03037976450414437,0.011183424507844375,0,0,0,0,0.05345419349330314,0
89,32,0.4375,2997.1161021282196,1.6172169568648225,-0.7002883897871781,0.17475987193169673,-0.48076748439993255,4,9,0.885484613942037,0.7338709198304647
90,56,0.42857142857142855,9756.716573034,2.6242038291105536,0.15697576005617742,0.3258979628690095,-0.29327695560253697,3,6,0.7137884959882838,1.0845315645770182
91,49,0.3673469387755102,1080.4877251689918,0.8425381426922505,-0.8919512274831009,0.17475987193169673,-0.48076748439993255,7,13,0.9413587322762165,0.6764005765394654
92,70,0.3142857142857143,3222.365742814497,0.5434591349467512,-0.6539539510741502,0.30028987044205246,-0.29327695560253697,3,8,0.7912244211813443,0.7409214323340647
93,84,0.39285714285714285,7976.440916130505,2.3999449591394266,-0.18048807108694942,0.29423975090814736,-0.29552499577298086,4,7,0.7653949986840536,0.9992483109404336
94,63,0.31746031746031744,1982.8427997796502,0.5210596593624246,-0.80055000697416,0.24882211752155747,-0.29327695560253697,2,7,0.8696406950526326,0.6970424486507194
95,52,0.38461538461538464,6885.206369158515,3.5646643646113523,-0.2225352329622735,0.3066506220128131,-0.48076748439993255,3,9,0.8491629215383782,0.9769638505064041
96,27,0.4074074074074074,35.36989505877175,0.3314976723911274,-0.9964546314941228,0.20600600600600605,-1.0,3,8,0.997343600684239,0.4134642898740883
97,43,0.37209302325581395,1762.6343303613298,1.3039233203266347,-0.823736566963867,0.24882211752155747,-0.48076748439993255,4,11,0.9234942276589555,0.7347142791304611
98,44,0.36363636363636365,6438.221172479974,1.1386974817406998,-0.3137720689298026,0.2733174835405998,-0.26310526315789473,3,5,0.6989653175614222,0.8979838459818502
99,48,0.3958333333333333,2773.8195407833086,1.9801502638544326,-0.7183377201884942,0.26894158473105834,-0.48076748439993255,3,8,0.9069235006561133,0.8290101691138813
