index,Trade Count,Win Rate,Lowest Value,Profit Rate Peak,Final Profit Rate,Max Profit Rate Single Trade,Max Loss Rate Single Trade,Max Streak,Max Loss Streak,Max Draw Down,Profit Factor
0,76,0.4473684210526316,766.7418922711163,0.5596545625945368,-0.47515063418881376,0.651433754273355,-0.48076748439993255,5,13,0.9508389927705776,0.7591408135229014
1,84,0.36904761904761907,577.783496302009,0.27102013149780113,-0.8188424530980745,0.5574548245308031,-0.48076748439993255,5,11,0.9545417509932644,0.5266336240082106
2,125,0.376,861.7573463372785,1.157585911124304,-0.49947836924102307,0.6346891788181119,-0.48076748439993255,3,16,0.9600591873586983,0.8510814945005224
3,130,0.36923076923076925,0.057888853732038115,1.8498906061240756,-0.9999942111146268,0.6053861717714364,-1.0,4,9,0.999997968734182,0.7753534475598047
4,116,0.41379310344827586,669.814303127396,1.0181658168566652,-0.7327887272769357,0.5646410381636779,-0.48076748439993255,4,9,0.9668107398543373,0.7551178835444686
