index,Trade Count,Win Rate,Lowest Value,Profit Rate Peak,Final Profit Rate,Max Profit Rate Single Trade,Max Loss Rate Single Trade,Max Streak,Max Loss Streak,Max Draw Down,Profit Factor
0,36,0.3333333333333333,1552.2489725666928,1.3722302199404197,-0.8443782237433307,0.17697026899480894,-0.48076748439993255,3,10,0.9345658376864586,0.6285691972837103
1,48,0.375,1291.2658074884234,0.9860028594799437,-0.8705437402511577,0.1882700837851159,-0.48076748439993255,3,8,0.934981674305013,0.7293040700182359
2,40,0.375,911.3416579841426,0.8826097729788656,-0.9079643792015858,0.2027120400760063,-0.48076748439993255,4,9,0.9515915793562401,0.6353382175502037
3,50,0.42,10.322080940717179,0.9666704110781739,-0.9987775371989283,0.23788781224997768,-1.0,5,6,0.9994751494260261,0.6843718046365254
4,47,0.3404255319148936,5996.137160528077,0.7753321956241743,-0.39445362894719216,0.2200195572939816,-0.26310526315789473,2,6,0.6622526659907756,0.8563880284703212
5,48,0.3958333333333333,6007.2065503395015,1.0575609457371735,-0.3471031339686249,0.32754373776290047,-0.26310526315789473,2,7,0.7080423516598549,0.9001048767862443
6,79,0.45569620253164556,5388.6700082111765,3.4660243348192434,-0.3386193266700075,0.29423975090814736,-0.48076748439993255,4,7,0.8793407826688594,0.9746624967603612
7,31,0.5161290322580645,2451.546681888485,1.1124972757320988,-0.7376324149671515,0.13579175704989144,-0.48076748439993255,5,9,0.8839503032713315,0.6528895090659329
8,37,0.3783783783783784,1453.5747362909415,0.6263525514938446,-0.8542708473709059,0.15635005336179275,-0.48076748439993255,2,9,0.9106236384629028,0.5920480213819337
9,69,0.36231884057971014,5113.739762475807,0.9007460113304819,-0.4678877704813694,0.27763362740010367,-0.29327695560253697,3,7,0.7309614366152847,0.8734510003975607
10,45,0.35555555555555557,7237.760224228746,1.4632521253499022,-0.2563770002771254,0.2652139890447238,-0.26310526315789473,2,7,0.7061705478808576,0.9334281573303226
11,46,0.2826086956521739,6509.92153011846,1.1999136436834994,-0.3311539196881539,0.3670842032011137,-0.22069798068481117,2,5,0.7040828603063548,0.883203592495598
12,32,0.34375,1204.3655431405687,0.4634496937350574,-0.8781387057859431,0.15690959776981295,-0.48076748439993255,2,12,0.9177036594905594,0.4702754489432466
13,26,0.4230769230769231,1643.1311634302324,0.8948584217792734,-0.8001886586569767,0.21418146436390195,-0.48076748439993255,3,8,0.9132847528583518,0.5037787141527896
14,45,0.4,2985.609933817902,0.7479101044620737,-0.6861211916182097,0.23788781224997768,-0.29327695560253697,3,7,0.829189732000735,0.7079119061399286
15,42,0.30952380952380953,1382.5042352791559,0.6781659420211656,-0.8617495764720844,0.16186880604058507,-0.48076748439993255,2,11,0.9176181448650971,0.6272955852292633
16,91,0.4065934065934066,9992.508174436749,2.3721919583007285,0.40864753734582693,0.4995088838534627,-0.29327695560253697,6,8,0.6705378866579196,1.1401253696367237
17,47,0.3617021276595745,2818.7875285909445,1.43662531927292,-0.6932014032299056,0.23134759976865227,-0.29552499577298086,3,7,0.8843159222595595,0.7718266255709908
18,31,0.41935483870967744,41.526539750959856,0.5074499700850963,-0.994960124024904,0.21454633909024579,-1.0,4,9,0.9972452459069925,0.453513485520195
19,89,0.4943820224719101,9439.156473510744,4.997834895950716,0.8329015079646656,0.2791878172588833,-0.29552499577298086,4,7,0.7734658781848861,1.193485840790822
20,45,0.4222222222222222,3421.3321626833463,3.070304147622637,-0.6578667837316654,0.2732793522267205,-0.48076748439993255,4,12,0.9159440661287765,0.8754382881373209
21,38,0.42105263157894735,1325.6893589506467,1.367825308379616,-0.8670929851049354,0.19847987562618763,-0.48076748439993255,4,11,0.9440123663574717,0.7156784232914312
22,55,0.34545454545454546,4455.988349131463,0.4940910087984498,-0.5544011650868537,0.23788781224997768,-0.26310526315789473,3,5,0.7017592420481149,0.7686314802757949
23,41,0.34146341463414637,1211.1852003904019,0.8976106657918408,-0.8785728009609598,0.23788781224997768,-0.48076748439993255,2,10,0.9361731454073065,0.6380840322195575
24,31,0.3870967741935484,2379.698933554901,1.6438393260734907,-0.7609607301292598,0.17697026899480894,-0.48076748439993255,4,9,0.9099907883929875,0.6501326422066537
25,77,0.4155844155844156,9675.614233378497,3.96280087845032,0.4887181287591178,0.4995088838534627,-0.29327695560253697,5,7,0.7243997804365041,1.1416364041252471
26,55,0.38181818181818183,4731.399502649992,3.1122495920847753,-0.5209915108535508,0.25332562174667417,-0.48076748439993255,4,10,0.8849437662597875,0.9023661563746038
27,114,0.4824561403508772,9992.508174436749,6.451429892808193,0.4063427457784903,0.391217258709206,-0.48076748439993255,7,7,0.852443183649018,1.0985108741643657
28,46,0.391304347826087,2562.4825128857415,1.9461525898140746,-0.7406798301790009,0.2071636011616651,-0.48076748439993255,4,11,0.9130227496788462,0.7655107255889381
29,54,0.3888888888888889,2641.834879942708,0.8422921429668211,-0.6788407870057291,0.2845647403072422,-0.29327695560253697,3,7,0.856600654243235,0.7490672189170613
30,44,0.3181818181818182,983.1161235085339,0.3592456120436751,-0.8988886328181966,0.23788781224997768,-0.48076748439993255,3,9,0.9276719295764079,0.5642961275491132
31,15,0.26666666666666666,3413.741383565747,0.38835341875537477,-0.6577543826434253,0.13405618531296226,-0.284975,1,4,0.7541158225672765,0.2744706991114217
32,0,0,9738.283845150445,0.03037976450414437,0.011183424507844375,0,0,0,0,0.05345419349330314,0
33,47,0.3617021276595745,2068.736573556645,1.478002775038615,-0.7931263426443356,0.22183622828784122,-0.48076748439993255,4,12,0.9165159702646254,0.7485458835472936
34,56,0.32142857142857145,6766.384116616615,2.1343184174806127,-0.2957742544383385,0.4445197141061892,-0.26310526315789473,2,9,0.7841194411238063,0.9564479986892708
35,73,0.4520547945205479,9992.508174436749,4.6072504123777165,1.081689368316717,0.4995088838534627,-0.29327695560253697,6,8,0.6801332114233214,1.2692959492676625
36,53,0.32075471698113206,4494.855602404439,1.113360735658174,-0.5381947024595561,0.23788781224997768,-0.22069798068481117,3,7,0.7873124296025786,0.8121967285944269
37,35,0.37142857142857144,1612.4453145179896,1.4149767034672998,-0.837092367548201,0.2071636011616651,-0.48076748439993255,2,11,0.9332314339843144,0.6274202971149291
38,55,0.36363636363636365,3966.3114893958027,1.143643450864582,-0.5690747239485447,0.23134759976865227,-0.29327695560253697,2,6,0.814973358195548,0.8548993240581892
39,9,0.1111111111111111,5022.752018164492,0.18491718861402506,-0.38686915818355083,0.1516976998904711,-0.26310526315789473,1,7,0.5761094474425247,0.2237120219447726
40,0,0,9738.283845150445,0.03037976450414437,0.011183424507844375,0,0,0,0,0.05345419349330314,0
41,77,0.44155844155844154,9641.243157651248,8.803441746006252,1.3992997484448746,0.2739086294416244,-0.29327695560253697,6,7,0.781002171240213,1.2373420902630001
42,47,0.3617021276595745,1938.4104697792684,1.2392060115804289,-0.7935859090794731,0.23134759976865227,-0.48076748439993255,7,9,0.9134331338986027,0.7278591951316201
43,65,0.3230769230769231,2386.9409399257534,1.398857321295027,-0.7463212378859998,0.3066506220128131,-0.48076748439993255,3,10,0.9004967524022163,0.8095303888614441
44,85,0.43529411764705883,9623.705699089498,3.0605056461665034,0.054852629629452476,0.29423975090814736,-0.29327695560253697,4,7,0.755299350329192,1.0671657998616004
45,45,0.35555555555555557,3566.630236450595,0.9889444734847099,-0.6279022862175405,0.24882211752155747,-0.29327695560253697,2,7,0.8206772343824301,0.7608851230085847
46,56,0.3392857142857143,3433.954872044192,0.49711794869167125,-0.5551302966523808,0.2263027295285358,-0.29327695560253697,2,7,0.7706289691440064,0.785755072057874
47,68,0.3235294117647059,4424.071663367194,0.45546193200659935,-0.5396235687960809,0.27192527244421383,-0.29327695560253697,4,9,0.6960365938758792,0.7921279115750551
48,32,0.28125,1352.7714708742571,0.5112321903771764,-0.8643784739125743,0.18635043562439502,-0.48076748439993255,3,9,0.9104855309800786,0.4485558871152368
49,85,0.43529411764705883,9370.776183416003,3.9640138391019617,0.8387762864498098,0.36163335953161013,-0.29327695560253697,5,9,0.6540758032668352,1.1970604936594307
50,50,0.36,1269.528142667469,2.331323844043251,-0.8650106006368281,0.2652139890447238,-0.48076748439993255,2,9,0.961891181941452,0.815196665375629
51,42,0.38095238095238093,2058.0669075482024,1.2246392408944708,-0.7449142080354547,0.23788781224997768,-0.48076748439993255,4,9,0.9074876110375223,0.7220170325368437
52,58,0.3103448275862069,2013.6501093008067,0.736588584147932,-0.7981205100699194,0.25332562174667417,-0.48076748439993255,2,10,0.8840456439894878,0.7223940146349128
53,39,0.4358974358974359,5706.872179110751,0.6487068134575755,-0.4238970387329749,0.24882211752155747,-0.27151727591387076,2,3,0.6538576699915118,0.8121236271180661
54,47,0.40425531914893614,2388.990305569148,1.8444676168444154,-0.7582677698606602,0.16611609249646042,-0.48076748439993255,3,11,0.9160127437759535,0.7677499032125095
55,46,0.391304347826087,1384.500410512472,1.110762707581498,-0.8287315206655528,0.21418146436390195,-0.48076748439993255,3,9,0.9344075766764505,0.7137702424585494
56,43,0.3488372093023256,9563.505361512951,1.532388261755448,0.02247273101749525,0.3306139098511116,-0.22069798068481117,2,6,0.6223523262233279,1.0371624166269284
57,42,0.2857142857142857,559.3351390411941,0.3592456120436751,-0.9319778640958806,0.23788781224997768,-0.48076748439993255,4,11,0.9588495902370276,0.5188559536168866
58,51,0.37254901960784315,1860.9648656853437,1.416191097329885,-0.7737224914314655,0.21454633909024579,-0.48076748439993255,4,11,0.9229794006052799,0.7735191272723411
59,59,0.3220338983050847,1559.478398583733,0.725118310191825,-0.8410596062087268,0.25332562174667417,-0.48076748439993255,3,10,0.9096016551809524,0.706704275995523
60,33,0.30303030303030304,528.9256871170177,0.08007534981157494,-0.9469730522882982,0.14069305055860637,-0.48076748439993255,2,10,0.9510288159794321,0.2646957590707235
61,68,0.5,9992.508174436749,10.104536775685228,0.7781006773711732,0.24291497975708487,-0.48076748439993255,6,9,0.8763994720902909,1.123318256948709
62,52,0.40384615384615385,3967.752122840088,0.834708865277956,-0.5122649816410412,0.2845647403072422,-0.29327695560253697,3,7,0.7837394151230104,0.8356452398000123
63,31,0.3225806451612903,913.9568081184382,0.17549038843267528,-0.8888702971881561,0.21454633909024579,-0.48076748439993255,2,8,0.9222488914318516,0.3848313369691163
64,44,0.4090909090909091,1878.2279253994675,1.5139720923078728,-0.7717089824600533,0.23788781224997768,-0.48076748439993255,5,10,0.9252884337440985,0.784441694780494
65,55,0.4,1568.5335141589421,0.9622632333047447,-0.8427455695841058,0.25332562174667417,-0.48076748439993255,4,9,0.92006508160899,0.7340889502603013
66,31,0.3225806451612903,3297.0156556349775,0.5940158578747479,-0.6668978834365022,0.21561561561561549,-0.29327695560253697,3,6,0.7931629325174476,0.5746928937482736
67,45,0.3333333333333333,1103.4097901642228,0.8774007341756729,-0.8658757959835777,0.23134759976865227,-0.48076748439993255,3,11,0.9412267306559509,0.603891168256868
68,57,0.3684210526315789,5014.75306068971,1.2623449161528968,-0.48477737663102893,0.2786982248520711,-0.29327695560253697,4,14,0.7783382620004174,0.8786664255567009
69,55,0.4909090909090909,3516.426863954634,2.843510922153215,-0.6077005174717116,0.23771712158808933,-0.48076748439993255,9,9,0.9085100332696685,0.8607084828038667
70,49,0.40816326530612246,3238.1656360332827,2.6561956871145784,-0.6720802366811718,0.1960309777347531,-0.48076748439993255,4,9,0.9114334703843818,0.8670186430936653
71,73,0.3424657534246575,3962.2636358487134,0.7486148290303491,-0.5929092891151286,0.27192527244421383,-0.29327695560253697,3,9,0.7734055796583923,0.7923993779101953
72,40,0.325,1730.3281489516485,0.9930656292829154,-0.8137648261048351,0.22183622828784122,-0.48076748439993255,3,9,0.9131825804665448,0.5866706654842236
73,42,0.38095238095238093,898.0440461410078,0.7921497571943517,-0.9099667163858992,0.13672887506480058,-0.48076748439993255,5,10,0.9498901226007522,0.6214773237879009
74,44,0.4318181818181818,2741.346470314178,0.599863210657444,-0.6667596279685821,0.21418146436390195,-0.29327695560253697,3,8,0.8286511964239958,0.727062721780972
75,59,0.3728813559322034,3079.4644819675746,0.8505904152597998,-0.6867163229571676,0.32529189560439553,-0.29552499577298086,3,7,0.8335955673078932,0.7928448326715422
76,58,0.3448275862068966,1849.9700601725224,1.9821065224761538,-0.8076981647022478,0.26894158473105834,-0.48076748439993255,4,10,0.937964319978871,0.8179949262274004
77,32,0.375,2648.1747364984035,1.2618868912895906,-0.7340140239099096,0.2071636011616651,-0.48076748439993255,2,9,0.882921876124912,0.650689224028069
