index,Trade Count,Win Rate,Lowest Value,Profit Rate Peak,Final Profit Rate,Max Profit Rate Single Trade,Max Loss Rate Single Trade,Max Streak,Max Loss Streak,Max Draw Down,Profit Factor
0,47,0.425531914893617,2787.335059073046,3.1363383025095555,-0.6592827826612453,0.21454633909024579,-0.48076748439993255,4,10,0.9326134649725835,0.8565514459050806
1,50,0.36,2877.3597862122156,0.5130110189385231,-0.7040122443680286,0.23939086294416256,-0.29552499577298086,5,6,0.8098255894903612,0.708140091135275
2,28,0.32142857142857145,19.3020522652209,0.20742474545550005,-0.9980697947734779,0.14069305055860637,-1.0,2,9,0.9984013867251048,0.2913722447517963
3,87,0.39080459770114945,3439.6671376615127,1.5609573720891268,-0.6536604500338488,0.3258979628690095,-0.48076748439993255,5,8,0.8656882314735458,0.8411445009879114
4,22,0.18181818181818182,955.0545047168958,0.1534522655621,-0.9044945495283104,0.13148004147226544,-0.48076748439993255,2,15,0.9172003442854673,0.23069181630885166
